Australia	Austria	Belgium	Canada	Denmark	Finland	France	Germany	Greece	Hong_Kong	Ireland	Italy	Japan	Netherlands	Norway	New_Zealand	Portugal	Singapore	Spain	Sweden	Switzerland	UK	USA
-0.75574271	-0.4558679	-2.3793711	-0.72162168	-0.41405944	-1.2167095	-1.4049322	-1.6445752	-0.60890971	-0.4471926	-0.34046518	-1.6664837	0.032906934	-2.1227208	-0.47765614	1.2216968	-0.021604148	-1.2183054	-1.9147995	-1.3033485	-1.3056331	-0.99850851	-0.75466039
0.6326308	0.11832805	1.0748646	-0.08859578	0.52506229	1.0951149	1.1235548	1.0743429	0.69243605	0.027031234	-0.062821479	0.85134512	-0.29240827	0.46977417	0.53132708	-0.25676125	0.003714423	0.52511822	0.81809852	0.69927517	0.80187981	0.7299453	0.073749826
-0.14083906	0.096173825	0.48934438	0.81971782	1.1812373	-0.83861529	0.75773454	0.61900507	0.9047569	-0.365096	0.71547127	0.61448312	0.23310985	0.97536994	1.0907845	1.1229188	0.68732823	1.1061786	1.1001182	0.38838344	1.1924619	0.78589656	0.069666626
0.92023681	0.57861876	0.12122055	0.4490663	0.19544977	0.086979129	0.3733148	0.5977234	0.9481618	1.3873245	-0.68244242	0.035352367	0.19724878	-0.36315108	0.44654379	-0.27120826	0.27223817	0.8245172	0.62502396	1.0182984	0.50503956	0.3527477	0.012581776
-0.11924186	-0.92417311	-0.1568403	0.41227174	0.60306732	0.11118928	0.22474239	0.1874866	-1.0602202	-0.40824203	-1.0151359	-1.1214699	0.41639812	0.32736634	-1.2748959	-0.68128503	-0.29324063	0.061038042	-0.048185479	-0.10536377	-0.061245601	-0.61941616	1.0781392
-0.5724483	0.30112946	-0.50281818	0.30801286	-0.73188073	-0.3570596	-0.24112773	-0.083824364	0.18725502	0.30966482	0.49668818	-0.39056708	0.11661249	-0.20360627	0.56153292	-0.48024601	-0.68759656	-0.056110751	-0.42048878	-0.14610465	-0.87228112	0.33323241	-0.022563458
1.002697	1.1603097	0.36291959	1.494733	1.8692223	-0.173383	0.82438984	0.74006401	0.23102463	-0.50446618	0.35982839	0.88772384	-0.3082596	0.24240145	0.43898352	-0.19444409	1.9831422	1.6195083	0.79263554	0.43300925	0.66572618	1.2434953	0.57568231
1.1457266	0.56018506	0.59763202	-0.45644807	0.18893782	1.0793594	1.1587169	1.2579171	1.2239027	0.68941553	1.1505413	0.38303271	1.1919597	0.3875679	2.0113874	0.055934055	0.79008664	1.5887045	0.63923722	0.025698704	0.83438991	0.14417588	1.1372946
0.008846161	0.18363657	-0.49525353	0.052944303	-1.4485616	0.9021548	-0.51165156	-0.010203955	-0.38814448	-0.5672909	0.52667242	0.71355316	0.038756654	-0.38616088	-0.06656641	1.2079549	0.57972829	0.097159717	1.2434062	-0.17814356	1.2254585	-0.053101938	-1.7645149
0.94214501	-0.7926945	-1.0328512	-0.44619699	-1.000061	-0.49693616	-1.1281271	-0.49283852	-0.06556729	-0.021191619	-0.74831915	0.15715118	-1.875011	-1.094932	-1.1681757	2.295813	-0.61849223	-1.8047014	-0.32965762	-0.85819196	-0.72294945	-0.58831794	-0.18362289
0.25792395	0.67126584	0.91548606	0.82820538	1.3273954	0.2703793	0.14391913	0.66035683	0.24685371	-0.58183392	1.6920562	1.2128523	-0.13131288	-0.071667329	0.52859114	0.96075523	0.066020412	0.50801892	0.64007783	0.65743696	-0.95866626	0.4052874	-0.10376493
0.84895184	-0.10088215	0.49090088	-2.5530649	0.84197821	-0.34583953	0.56506941	0.4711396	0.74995463	1.0100218	-0.15643166	0.79002761	0.40041272	0.0040897	1.0667782	0.98394947	-0.087334792	1.2598204	0.10884558	0.98602205	0.75581314	0.35341889	-1.5055561
-0.48540141	-0.55730372	-1.3091126	0.46160289	-0.60911456	-1.3161575	-1.7622726	-1.7692908	-0.8115047	1.3205798	-1.4819925	-0.90018819	-0.3152358	-0.61585233	-0.56462458	-1.6908075	-0.14511545	-0.66168009	-0.63118741	-0.99161933	0.27891872	-0.15539611	-0.31146715
-0.31746579	-0.76693261	0.52561796	1.060284	0.002724747	-0.64335082	-0.052485609	-0.42256095	0.56789977	0.26701199	-1.1270442	-0.019099557	-0.89685332	-0.11809088	0.55444018	0.20102745	-0.91964775	-0.59541789	-0.073599082	-0.28539016	-0.41859422	-0.87063785	-0.47691314
0.32815586	1.5989268	0.54481152	0.43910543	1.3409866	1.1171813	1.6027062	1.9936774	0.50127004	0.54139831	1.1656506	1.4961585	-0.47572769	2.4179875	1.2123529	0.32828557	1.482302	0.10421862	1.5798824	1.7162726	1.4422334	1.7457952	1.8788908
1.8568357	-0.56006359	1.0452722	-0.13414443	0.7303524	1.3580566	1.6016395	1.4233974	1.2012994	1.2368602	1.9418552	1.3790113	0.83213218	1.6685774	-0.075406395	1.3326668	0.99158141	1.1688534	1.4985204	1.2928463	1.7513411	1.7390005	0.41744503
-1.8750817	0.28814184	-0.24854576	0.49533896	-0.33148924	-0.67557955	-0.44556943	-0.72321701	-1.1672727	-0.5684269	-0.77045461	-0.44614473	-1.4988593	-0.48035961	-0.19058674	-0.88660068	-0.71025579	-0.44876472	-0.21035421	-0.29988134	-1.4168998	-0.67562763	0.31405455
-1.1848512	0.30174071	-0.43842581	-0.017143285	-0.13468194	0.71917574	0.57441012	0.34388181	0.7834566	0.31219265	0.28283102	-0.12908429	-0.97967439	-0.74281386	0.70506163	-0.76579287	0.436211	0.32605664	0.3719168	0.47848261	0.24143715	-0.68889669	-0.93272558
0.10476204	0.22141344	0.12999934	-0.64962159	-0.12261372	-0.14987757	0.51735082	0.54233054	1.5760986	-0.027424037	0.42025054	1.3277201	0.11615963	0.42150528	0.009417499	0.74079565	0.57380137	0.28980049	-0.56150807	0.013706659	0.41917551	0.46150167	0.14022349
-1.0001078	-0.379616	0.52913904	-0.68662284	-0.98879013	-0.2292929	0.34343321	0.13414749	-0.69387349	-0.62642805	-0.96113052	-0.29822618	-1.219971	-0.22027806	-0.4767791	-1.4060505	-0.74541169	-0.3256114	0.1032167	0.009189898	-0.37726674	-1.0981737	0.31398566
0.55059932	-0.33999785	-0.37281602	-0.40490459	-0.06781276	0.50999428	-0.4865135	-0.34604158	0.54808486	0.28129961	-0.30188074	-0.43198794	1.8723872	-0.32271985	0.46855355	0.52930683	-0.49847719	0.87449506	0.10939402	-0.094591588	-0.3905492	-1.122325	1.0630726
-0.27084983	-0.088329207	1.3296293	0.86911258	0.3479026	1.2301877	0.66460453	0.63922557	1.0710946	1.9932573	0.92734511	1.0500996	-0.42853183	1.0002288	0.25775736	-0.56944576	0.5214798	0.34320238	0.35975598	1.2899486	0.49727804	0.43034118	0.44064023
-0.46247096	1.1912112	-0.7524398	-0.78102158	-0.32467961	-0.15539541	-0.16898489	0.14832526	-0.12045598	0.40742201	0.69388848	-0.17326236	-0.67247876	-0.49204036	0.68999159	-0.3420622	-0.3597009	1.0729847	0.47865445	-0.39176151	-0.10994161	0.66162204	0.29264713
0.37225027	-0.60382013	-1.2811535	-0.38702636	-0.7059539	-0.74084369	-1.5149065	-0.65491054	-0.4616192	0.91426341	0.48456894	-0.36423145	-0.19705997	-0.58861051	-3.191914	-0.36913733	-0.1653325	0.79339134	-0.62277237	-1.4545741	-0.37930251	-1.229136	0.088630654
-2.2286945	-0.96083093	-0.91947147	-0.12948397	-0.2534453	0.035432504	0.12684839	0.50001617	-1.4066036	-1.69093	-0.2358863	-0.16253681	-2.6795866	-0.37097981	0.45565287	0.17743573	-0.69398126	-1.901962	0.60803855	0.30468865	0.31064937	0.315769	-0.14795345
0.70046486	0.65508922	0.40904635	1.6608053	0.86029514	0.88095401	0.10311093	0.22459176	1.0917631	0.94902177	1.5267037	0.1698326	0.008684936	0.14193969	0.72428167	0.37925117	0.75713398	1.1912205	-0.33325011	-0.052959676	0.30852638	0.083279349	0.19911268
2.1977117	1.3570161	0.81393602	0.063006967	3.3073176	2.2642744	0.99060582	1.5086292	0.98681634	2.0420288	1.0079224	1.4470947	1.7462151	0.78068938	0.37435075	0.26628499	0.82490951	1.5523622	1.7603436	1.1563101	1.7020758	-0.051608196	0.41526079
0.20581163	-0.74501595	-0.69061577	0.70223974	-0.17208149	-0.19314793	-0.60098725	0.021545337	-0.008497279	-0.3057762	-0.47657697	0.099357418	0.39545513	-0.48575011	-0.63176543	1.1828991	0.12235621	0.41787061	-0.066190816	0.37965624	0.025331108	-0.56555546	-0.095897154
-0.028181565	0.7098967	0.46737424	0.38992506	0.71820345	0.42635992	0.54401947	0.050351315	0.58485209	-0.10338324	0.74934643	0.73421214	-0.54548562	0.59119804	0.72309959	-0.46634601	1.5946463	-1.0744894	-0.56969517	-0.45986037	-0.28343917	0.80378197	-0.87088567
-0.10539344	-1.0211648	-1.8013349	-0.77389085	-1.1923475	-2.1180692	-1.9941522	-2.4324384	-0.74527528	0.20467984	-1.6946024	-2.124653	0.45267114	-2.3009792	-1.0035321	-1.4065027	0.46216061	0.89491706	-2.9333788	-3.021785	-2.1317937	-1.6153977	-3.2737925
-1.0493947	-1.1486078	-0.52476375	-0.31801435	-1.4237506	-0.87440562	-0.026376972	-0.19219663	-2.5448469	-4.1532265	-1.4663346	0.48206763	-0.073086446	0.064402399	-1.0863763	1.4824613	-0.29451016	-2.098926	-0.28915439	-0.35321712	-0.95242296	0.068657988	0.36416888
1.565899	2.4260563	1.5641326	0.60212265	1.8306394	1.3562085	1.7811684	1.6576405	1.4570625	0.785192	1.1480918	1.5362789	1.3266486	1.1287355	1.9651489	0.90962193	0.27798214	1.66869	1.7905638	1.656634	1.5543273	1.7711313	1.3584854
0.97215759	0.50457389	-0.091172915	0.066006084	0.76200594	-0.63017698	-0.32139442	-0.21253927	-0.054272136	1.0740835	0.27014573	-0.080713197	1.6288767	-0.26839898	1.0817503	1.5658056	1.7772533	0.51432932	-0.17469236	-0.44617751	-0.10437412	0.5120604	0.16062112
-0.73378062	1.5361836	-0.1616302	-0.21469603	-0.1527387	-0.36765692	-1.0868162	-0.64267981	0.66227119	-1.3237802	-0.56158489	-0.52539239	0.46300083	-0.77880659	-0.079357456	-0.4729167	0.30150487	-0.099248607	-0.93143872	0.11014924	-0.40269094	0.28550003	-0.43307252
-0.67036442	0.78120594	0.65790146	0.65913473	0.99882771	0.12381	0.73093899	0.80112208	-0.9184238	0.87987392	0.80941521	0.52395628	-0.0696069	0.18801823	0.31984554	-0.40606265	0.21964366	0.40029476	1.1883437	1.3112207	0.54725532	0.47706836	1.211002
-0.46730144	-0.007967801	0.61878936	0.696555	0.97747064	1.1851051	1.1285094	1.1107004	-1.0693959	0.97862098	0.54189466	0.49324416	-0.18853181	0.69369043	0.36937271	0.29335273	0.51124686	2.1139539	1.1314166	0.73765493	-0.25507488	0.28412928	0.60623676
0.99197795	0.82735154	0.073192541	-0.71948654	-0.25463159	-0.010788126	-0.22823021	-0.013189863	0.57007976	0.78957515	1.8912751	0.24569213	0.93315449	-0.48193944	-0.25915058	-0.16661183	1.6197684	-0.56742687	-0.18167084	-0.41706107	0.96097205	-0.046946964	-0.26264706
0.15106421	0.87027294	1.219491	-0.22666119	-0.29976703	0.77320254	0.4141076	0.52853494	0.49269849	-0.83204108	-0.13407968	0.30922694	0.26688702	-0.16285652	0.005381201	0.32748712	-0.58735679	0.15690706	0.2010956	0.8740802	0.59905446	0.52947966	-0.76131768
-0.97339689	-0.003282578	0.46887187	-0.15548202	0.070868779	-0.19637168	0.19919602	0.33334771	-0.81816048	-0.31145318	-0.26229171	0.07897834	-0.57473657	-0.030360497	0.061253614	2.0350749	0.45712101	-1.5705101	0.074162047	-0.12378073	-0.5013341	0.76499583	0.097640676
-0.14062826	-1.2378377	0.0236155	-0.5532191	-0.016464964	-0.039633211	-0.059283649	-0.25277558	-0.040562884	0.72523285	-0.31097164	-0.52636666	-0.61850756	-0.14844153	-0.48723643	-0.89075313	-1.237634	0.59123443	0.042278541	0.39434173	-0.42372515	-0.98445781	0.26985824
0.13416077	0.12633833	0.91216674	-1.0152672	0.6701537	0.25249147	0.11793908	0.22150117	0.28152193	-0.63678243	0.4042948	0.18993856	0.40328869	1.605084	0.46292668	1.7064962	0.57062077	0.25263591	-0.014803293	2.2232231	1.3245797	0.7835768	-0.29384523
0.37857284	0.91633827	0.45131832	0.29187904	-0.32364662	0.05751478	0.82496879	0.65131976	1.3536896	-0.68977668	-0.35905689	0.26532395	-0.003211653	1.7838964	-0.70020786	0.28175086	0.40527973	-0.4834923	0.77306351	-0.59217376	-0.27539588	1.0160726	0.048215948
1.1827751	0.095365139	0.071701575	0.78790038	0.6095672	-0.41919896	0.23432338	0.017237926	-0.58830213	1.6518642	1.1781802	-0.78020932	0.45959542	0.83165733	1.0782165	0.18671833	0.10523945	0.95963182	-0.39366954	-0.54602404	0.52185502	0.48376569	1.4307316
-0.39443415	0.66896967	-0.85317396	-2.4113303	-0.61613351	0.013692186	-0.20226987	-0.2007489	0.32182128	1.4571935	1.1621422	-0.075797666	0.28480515	-0.64428129	0.043984967	0.9157888	0.75984089	0.48004629	-0.6303092	0.32406397	-0.79732423	-0.22989349	0.16543766
-0.20875525	0.32851056	0.3434003	-0.78204898	0.049343554	-0.045323601	-0.58459378	-0.15707699	-0.44151014	-0.09831845	-0.30774236	-0.57003998	0.1222932	-0.5367408	2.3562592	-0.11315015	0.059730995	0.7295243	-0.91438614	-0.29678371	0.10329506	-1.0351767	-0.7406307
-0.16745827	-0.38659781	0.51085552	0.005809359	-0.53583907	-0.53516896	-0.26991239	-0.036598409	0.060246112	-1.2485481	0.73156823	0.71996545	-1.2339637	0.63565028	-0.57452782	0.17923205	1.3710122	-2.1255958	-0.37856913	0.15757911	-0.13296489	0.21425648	0.2051089
1.4626667	0.95189122	0.53603351	0.81894999	-0.36828077	0.33536262	0.9463522	0.82053655	0.55091244	1.0473686	1.1794403	0.22682894	1.0356282	0.96022729	0.93023291	1.217956	-0.80059373	0.6317576	0.5288044	1.1180346	0.03395242	-0.003740095	-0.33503043
-0.9748309	-0.72094891	-0.27536206	-1.5059043	-0.40669825	-0.38755315	-0.44809736	-0.61063795	0.21658139	-0.29076389	0.038376858	-0.59620807	0.34441756	-0.61511744	-1.0448525	0.022560096	0.21969136	-0.16644594	-0.79390606	0.42025913	-0.010378781	-0.86634597	-0.85878737
0.26852676	-0.65923826	-1.1875021	-0.74364931	0.30488646	-0.40579592	-1.7331933	-1.8662689	-1.1844244	0.24142776	-0.46283668	-2.1564399	-0.15706183	-1.1454942	-0.26831459	0.52365839	-0.92469472	0.83644893	-0.96933166	-0.33795156	-1.1469754	-0.13013468	-1.2029556
-0.13525787	-0.15078697	-0.18058249	-0.10869151	-0.17367913	-0.088036688	-0.12036856	-0.13760819	-0.034630565	-0.077627775	-0.10055602	-0.12001127	-0.41644628	-0.11479991	-0.1142338	-0.079700091	-0.09571559	-0.078876732	-0.12932674	-0.10826265	-0.10867964	-0.14544727	-0.20365184
-0.38400138	-0.36753616	-0.47630464	-0.4189698	-0.41228301	-0.26502101	-0.34622927	-0.36519328	-0.27610848	-0.096002662	-0.28143061	-0.38037893	0.23821095	-0.34332171	-0.14027231	-0.12019079	-0.37472556	-0.1934302	-0.34149765	-0.55758698	-0.35520048	-0.47711834	0.64218443
0.82439547	0.60943748	0.46936588	1.3650895	0.76838425	1.3299918	1.9837034	2.0356429	0.29289112	0.67015684	0.46308205	1.9749149	0.51894651	1.8147182	-0.47225161	0.5734524	0.048140917	0.70712358	1.011497	0.43471999	0.99917271	1.3749207	1.2842882
0.84981215	0.25437433	0.4618396	0.45572435	0.35091899	-0.23795013	-0.032887614	0.11576048	0.081669243	1.4510806	0.94996642	0.39365895	-0.10476936	-0.085674066	0.6897647	0.665377	0.77286962	0.33780183	-0.31322038	-0.022206154	-0.032631713	0.32032582	-0.32627013
0.15463618	0.2484463	0.14107481	-0.57693896	0.50461578	0.054904423	0.53871578	0.055641633	0.1392875	0.53745947	-0.11622563	0.59282904	-0.03851946	-0.07152281	0.34950946	0.12857779	1.3082085	0.83389194	0.16871997	0.35484011	-0.2195266	-1.0039987	-0.95706123
-0.14750274	-0.19883978	-0.20952829	-0.12667315	-0.18904903	-0.091315348	-0.11801945	-0.13507573	-0.13663183	-0.093595602	-0.11182915	-0.11581633	-0.046961539	-0.11746929	-0.13384998	-0.085665615	-0.16250558	-0.092278082	-0.14222999	-0.12189104	-0.11691567	-0.19929593	-0.18864535
1.1950144	3.2873617	4.4922256	-0.082666904	2.8741069	2.0299443	2.7330986	2.6598928	3.0327769	1.6325801	2.7882533	2.7887368	0.27615462	2.5943839	1.7697739	0.34623314	1.493869	0.18707217	3.3260387	2.3072214	0.92354994	4.2435766	-0.12269109
-1.0491254	-0.59343895	-0.24013758	-3.0000802	-0.78609717	-1.0620532	-0.86418656	-0.61093461	-0.003695655	-0.64434092	-2.1400262	-0.67663763	-0.5673939	-0.70367789	-2.2820055	-0.59062811	-1.1216598	1.6171646	-0.55025416	-1.3525496	1.1058065	-0.94836262	-0.30483052
-2.7172173	-1.4837749	-2.6031992	-1.7273849	-2.6873899	-1.6365053	-1.687958	-1.3491903	0.25291398	-1.9821216	-1.2471863	-1.6338109	1.3220107	-1.0278377	-2.693341	-2.6265235	-0.58766691	-1.0086812	-0.77840966	-2.5498095	-1.0866276	-1.191204	0.2038016
-1.095472	-2.3728582	-1.3774251	-0.7224546	-0.45610077	-3.4595691	-1.7575106	-2.1860615	-0.15572949	1.5504888	-0.45120921	-1.5984698	-1.1828506	-2.0898596	-0.54634241	-1.4462068	-1.5930063	-0.075367866	-1.5524479	-0.63058728	-1.6124597	-2.3361746	-1.4040088
-1.1117298	-0.51189313	0.4791916	0.4428738	-0.09328923	-0.17329118	0.032781503	0.27037762	1.0748174	0.4032112	-1.0311672	-0.26698757	0.003794431	-0.21466133	0.77942069	-0.49600784	0.86570741	-1.4911851	0.093090166	-0.35025699	-0.79397356	-0.22090386	0.21006375
1.3497185	0.36981568	0.46920564	-1.0479573	0.79860566	-0.16645983	0.073409921	-0.071435627	-0.9411382	0.10396024	0.070824073	0.099342646	0.26386029	0.67300246	-0.94537694	1.2159504	0.35888719	0.17897013	-0.28480207	-0.35156399	-0.1249397	0.25701382	-0.11959842
-1.6663719	-1.9183175	-1.0846574	-0.16433639	-0.97036274	-1.4348667	-1.067138	-1.295938	-2.4131087	-1.6188697	-1.2212182	-1.3732644	-2.2675212	-1.3583045	-1.569715	-0.26645481	-0.2474988	-1.9302517	-2.1470572	-1.4302159	-0.95561726	-0.97200187	0.40205043
1.0470149	0.62636377	0.63796562	0.4052355	-0.22361543	1.2896707	1.4207802	1.2494791	0.78941488	-0.20776062	-0.65547786	1.0090696	-1.3563957	1.0136326	0.74750209	0.25151664	0.40444908	0.026283061	0.96031097	1.3677569	1.5786154	1.3238125	1.371457
1.2571397	0.55418636	0.28847799	1.963233	0.34130236	0.17863852	0.34745168	0.4604816	1.352469	1.0995333	0.40549069	0.716268	1.6058091	0.93640649	0.35012743	-0.24242837	0.83432591	1.193969	0.47514203	0.53927021	0.97316378	1.113508	1.0315507
0.48313205	0.29007322	0.32054854	0.62183987	0.95250623	1.0371988	0.15147588	0.32474064	0.09966334	2.0178101	0.58207607	0.53457599	0.95743522	0.3666102	1.7270475	1.6717901	-0.18493185	1.0136997	0.24601193	1.1703547	1.0066076	0.71683249	-0.056644055
-0.43606453	-0.87290704	-0.60395498	-0.91572625	-0.28306625	0.39185519	-0.82669795	-0.35925465	-0.71773661	-0.32716875	-1.3555352	-0.56643202	-0.20813495	-0.083687605	-0.2252577	-0.66545968	0.13979785	0.20842023	-0.57198369	-0.13838142	-0.5204945	-1.0295067	0.082662315
-0.041539252	-0.30213979	0.044631269	-0.11359116	0.051822345	0.27437435	-0.43330198	-0.21169362	-0.046590323	0.33073478	-0.20890714	-0.91909404	0.3285266	0.2094202	-0.61756437	-0.54689868	0.93873396	0.067071897	-0.41179218	-0.015395263	0.64609442	0.20914291	-0.30564765
0.56243727	-0.34068042	0.086196058	-0.97610153	0.034781276	-0.51067049	-0.24113644	-0.29812766	1.0213112	0.42882907	-0.22304399	-0.1478788	-0.13515074	0.005592367	0.075242817	1.3195457	-0.026846822	0.75447635	-0.28802708	-0.49622954	-0.465179	0.086683203	-0.85776371
-0.059084879	0.67938617	0.11800301	0.85083703	-0.11037634	0.89706306	0.94717449	0.81433673	-0.22484968	0.25851237	1.2116724	1.0509263	-0.20256093	0.18126823	0.86355479	-0.27057878	-1.0491819	0.36706364	0.95755058	0.29564025	0.58998836	0.50088044	0.46664637
0.95620742	0.78564015	-0.5369886	-0.42104666	0.86344265	-0.50944958	-0.66966921	-0.97450001	0.38617051	1.5328523	-0.3378508	-0.31390947	0.66417105	-0.9194547	0.66966063	1.7048906	-0.70109358	2.2964534	-0.40974126	0.036883447	-0.70837953	-0.26137289	-1.2161054
0.40823836	0.63004906	0.19754388	1.1013902	0.50416739	0.21659109	0.41526249	0.41653175	-0.35711851	-0.80546456	0.061174539	0.92770674	0.22576751	0.41323172	0.28767335	0.67153011	0.70684789	-0.4042154	0.55485123	0.4334775	0.9810682	0.61745356	0.56362762
-0.96672127	-0.22472206	-0.12134907	0.57679232	0.37472882	0.84992401	0.57245413	0.45489357	0.83419385	-0.84092364	0.89124549	0.54179254	0.8373454	0.18634817	1.401855	-0.46876956	-0.54760263	0.43365144	0.67631639	-0.055427571	-0.36046898	0.24369078	1.7226346
-0.3712639	0.36363957	-0.69246994	-0.47678736	-1.1124535	1.6973485	-0.58884303	-0.41117007	0.056534641	-0.95366261	-0.94805906	-0.35040951	-0.45115432	-0.91576015	-0.21994826	0.527849	-0.014623274	-1.5585785	-0.060074983	0.53969165	0.004152518	-0.57928901	-2.3535411
-0.84211485	-1.8239564	-2.3426915	-0.007072688	-1.257029	0.059749103	-1.3265083	-1.6186193	-0.89786995	-1.1040707	-1.3743969	-1.7426579	-0.62707496	-1.6503267	-0.10447522	-1.1186589	-0.96168377	-0.84982951	-1.8585965	-1.595419	-2.8104565	-1.6710123	-0.5015589
-0.37876473	0.4441863	0.56868364	-0.52746454	-0.067134835	0.54301848	0.91710183	0.73535312	0.40613132	0.11983064	0.30060219	0.2403495	-0.036122538	0.3307866	0.73459406	0.28719965	0.89546693	1.0231466	0.9054764	0.55344123	0.77041836	-0.056403343	-0.24878431
0.87656487	0.26152781	0.57404177	0.7322643	0.27621708	1.171135	0.61840031	1.0986083	-0.47944692	0.57983905	-0.23860285	0.27336448	0.16194043	0.71533209	-0.2928025	-1.6838979	0.69674695	-0.026938333	0.48382417	1.2099668	0.60959321	0.18340439	0.81255377
-0.48662663	0.73325718	0.20115422	0.057704512	1.8351927	-0.28183042	-0.51939805	0.21011054	0.77615233	-1.3609807	-0.47845415	-0.10044867	-0.099191217	-0.41483684	0.51540218	0.42183244	-0.66338345	-0.17249419	0.14620957	-0.28335754	0.3406292	-1.0905431	1.0867984
0.70126737	0.8391544	1.1813169	1.4742695	1.031457	0.77168225	1.271766	1.2294039	0.94421477	1.5911644	1.6391697	0.95808691	1.422719	1.4527127	0.73057164	-1.3119087	1.1643822	1.5669782	0.24476455	0.37261524	1.5810159	2.3003325	0.86007005
0.23765849	-0.23976532	0.30746082	-1.1595066	1.1774908	-0.2463123	-0.22574844	0.018610929	0.032173263	1.1284985	1.2965558	-0.069723725	-0.25321181	0.026621708	0.077683408	-0.90836139	-0.78193394	1.8790161	-0.10412105	-1.2592558	0.12936315	0.40356058	0.27454032
-0.21440407	-0.46820035	-0.69747869	0.44302026	-0.49794249	-0.10283138	-0.42561959	-0.6890902	0.10353783	-0.48499626	-0.048007006	-0.32138629	-1.0190956	-0.78215813	-0.035165251	0.32131159	-0.34910059	0.12539421	-0.77328468	-0.58152275	-0.31199656	-0.36799223	-0.20891002
0.92816759	-0.20881784	1.2383683	-0.065466117	0.71822304	-0.089291676	0.10922151	0.14296288	-0.9614646	0.65318224	0.5844829	-0.12141107	0.79198092	0.55489208	0.25109437	-0.67883228	0.84389415	-0.085192146	1.0037301	0.60026351	0.39812371	0.88426247	0.027106652
0.80777381	0.76877582	0.79687031	-0.67554807	1.688648	0.6841749	1.1038773	1.2578866	-0.66745616	-0.11585756	0.32120873	1.3611076	-0.40217266	1.2215384	0.42885675	2.8038549	1.7613515	0.36296568	1.729421	1.2337519	0.73990214	0.43974123	0.20814739
0.13804716	-0.51430163	-1.0311724	0.268573	-0.97877933	-0.61939877	-0.7265289	-0.54504783	-0.34202558	0.37135192	0.30083873	-1.048688	-0.98592845	-1.0017063	-0.93489547	-0.94997112	0.54129008	-0.64035585	-0.084446771	-0.69633569	-1.7076166	-1.1741599	-0.31245194
-0.24773361	-0.26454329	-0.073090559	-0.1228038	1.246728	0.17737482	0.085532403	0.10500714	-0.95489599	-0.055029316	1.0428625	0.2745835	0.97784173	0.32527386	0.20907539	-0.14877832	0.35764561	0.012901624	-0.098356173	0.11657654	0.32639484	-0.090923988	-1.5629183
-0.91532634	-1.0332368	-0.82468921	-0.42809896	-1.1558349	-1.1862393	-1.5639818	-1.3454661	-2.1653301	-0.18189923	-0.87292739	-1.2823256	-0.067419478	-1.5997802	-0.9871562	-0.20529113	-1.324855	-2.1201457	-1.3901079	-2.0454121	-0.84058839	-0.70330306	-0.96098478
0.69404392	0.37786385	1.6596619	2.0954747	0.21482593	0.81567846	1.1493996	0.9917079	1.4714316	-2.6875507	0.52303108	1.0870156	1.1615793	0.89845987	1.017473	0.49691219	0.066699355	-1.0135999	0.82082245	0.14018908	-0.1173299	0.12818071	1.2122017
1.562517	1.6084693	1.2221557	0.1410987	1.675808	2.8648744	1.8573923	2.1134499	1.7245184	0.42007906	2.56398	1.8005471	1.1608474	1.3617332	1.6991094	1.0953414	1.8740346	1.275478	1.5676026	2.7157007	1.7776023	1.8628865	1.3703878
0.62708938	0.28833598	-0.12734233	0.91381912	0.25006648	-0.028243519	-0.012332604	0.031500974	0.59607145	1.1653344	0.94172481	0.045028396	1.8629001	0.044872559	-1.6059446	0.5717373	0.84523452	2.0251227	-0.18060193	-0.38169779	0.59504761	-0.14203332	0.20204266
-0.91827838	-1.7251226	-0.67466931	-0.03786509	-0.09020938	0.39417088	-0.4592341	-0.35639096	-0.73822072	0.10283005	-0.3071954	-0.26649149	0.048863383	-0.66943336	-0.05570818	-0.50224926	1.7083053	-0.25132699	-0.65746215	-0.70009002	0.27255481	-0.59301824	-0.20427804
0.82220461	1.5920897	0.65289748	-0.40374177	0.25800613	0.68304038	0.63014102	0.52689604	0.075891121	-0.062902303	0.51521418	0.42664952	-0.081791658	0.9472422	0.41245261	-0.55708134	0.97277368	-0.10406578	0.50007459	0.76943195	0.24192968	0.23482728	-0.11970123
-0.18855491	-0.62292729	-0.51704818	-0.1063532	-1.3909152	-0.13850746	-0.49246475	0.086752682	0.38891179	-0.070224022	0.30436102	-1.1480628	-0.19836856	-0.081302738	-1.2143178	-0.83637565	0.21459077	-0.17943075	-0.21583988	-0.93624718	-0.73515591	-0.11034745	0.43551941
-0.37798111	-1.0639456	-0.69993512	0.56343645	-1.332561	-0.63719087	-0.64521228	-1.0035967	-1.3029092	-0.4733213	-0.48339167	-1.4744411	-0.60277178	0.006262824	-0.28811994	0.039000372	-1.4766621	1.4491459	-1.1192168	-0.76651753	-1.9525426	-1.5669505	-0.30434356
1.1637297	0.46606491	-0.2920916	-0.49947407	-0.041803929	-0.13813114	-0.031066447	0.22438358	1.0545486	0.62207331	-0.80894169	0.13121972	0.44969238	-0.28497423	-0.33353733	-0.85480624	0.35994692	-0.25104434	-0.32474227	0.046426984	0.12439229	0.27022582	-0.29747481
