"","date","HML"
"300",2011-03-24,-0.00619489513337612
"301",2011-03-25,0.00103925727307796
"302",2011-03-28,-0.00141975050792098
"303",2011-03-29,0.00223128334619105
"304",2011-03-30,-0.00110862124711275
"305",2011-03-31,0.00417730957269669
"306",2011-04-01,0.00491627678275108
"307",2011-04-04,-0.00042054639197886
"308",2011-04-05,0.00610180338844657
"309",2011-04-06,-0.00344739109277725
"310",2011-04-07,-0.0025456752628088
"311",2011-04-08,0.000875786412507296
"312",2011-04-11,-0.00532427523285151
"313",2011-04-12,-0.00742573756724596
"314",2011-04-13,-0.00421361299231648
"315",2011-04-14,0.000590900075621903
"316",2011-04-15,-0.00325128436088562
"317",2011-04-18,7.52951018512249e-05
"318",2011-04-19,0.0052531436085701
"319",2011-04-20,-0.0101030357182026
"320",2011-04-25,0.000915594631806016
"321",2011-04-26,0.00463010650128126
"322",2011-04-27,-0.00794866308569908
"323",2011-04-28,-0.00534139340743423
"324",2011-04-29,-0.000499707646667957
"325",2011-05-02,-0.0136980935931206
"326",2011-05-03,0.00327484402805567
"327",2011-05-04,0.000595670659095049
"328",2011-05-05,-0.00515781994909048
"329",2011-05-06,-0.00506163761019707
"330",2011-05-09,0.00432283338159323
"331",2011-05-10,0.0107951704412699
"332",2011-05-11,-0.00140259694308043
"333",2011-05-12,0.00186921376734972
"334",2011-05-13,-0.0107631087303162
"335",2011-05-16,-0.00415897555649281
"336",2011-05-17,-0.000382938422262669
"337",2011-05-18,0.00211511412635446
"338",2011-05-19,0.00776438135653734
"339",2011-05-20,0.00557311158627272
"340",2011-05-23,-0.00428475486114621
"341",2011-05-24,0.00252793915569782
"342",2011-05-25,0.00343537097796798
"343",2011-05-26,0.000643797568045557
"344",2011-05-27,-0.00333844404667616
"345",2011-05-30,0.0040903021581471
"346",2011-05-31,0.00162020046263933
"347",2011-06-01,0.00079144723713398
"348",2011-06-02,-0.0011548874899745
"349",2011-06-03,0.000782122369855642
"350",2011-06-06,-0.00886600743979216
"351",2011-06-07,-0.00309403287246823
"352",2011-06-08,-0.00717748887836933
"353",2011-06-09,0.00239740824326873
"354",2011-06-10,0.00335787842050195
"355",2011-06-13,0.00477387942373753
"356",2011-06-14,-0.000682011479511857
"357",2011-06-15,-0.00509731192141771
"358",2011-06-16,0.0026011960580945
"359",2011-06-17,0.00877964589744806
"360",2011-06-20,-0.00778005551546812
"361",2011-06-21,-0.00211449014022946
"362",2011-06-22,-0.00569737516343594
"363",2011-06-24,-0.00317853107117116
"364",2011-06-27,0.00263236905448139
"365",2011-06-28,-0.00723377708345652
"366",2011-06-29,0.00818409025669098
"367",2011-06-30,0.0015603278297931
"368",2011-07-01,-0.0086628682911396
"369",2011-07-04,0.00114939687773585
"370",2011-07-05,-0.00542726088315248
"371",2011-07-06,0.00341972289606929
"372",2011-07-07,0.00627197604626417
"373",2011-07-08,0.00124716386198997
"374",2011-07-11,-0.00788663327693939
"375",2011-07-12,-0.00333292130380869
"376",2011-07-13,0.000731443054974079
"377",2011-07-14,-0.00401749089360237
"378",2011-07-15,0.00713758170604706
"379",2011-07-18,-0.00100267212837934
"380",2011-07-19,-0.00380954053252935
"381",2011-07-20,0.0011970407795161
"382",2011-07-21,0.0115103544667363
"383",2011-07-22,-0.00400570221245289
"384",2011-07-25,0.00169106619432569
"385",2011-07-26,-0.00651687989011407
"386",2011-07-27,-0.00523782707750797
"387",2011-07-28,-0.0086045078933239
"388",2011-07-29,0.00287175737321377
"389",2011-08-01,-0.0024389608297497
"390",2011-08-02,-0.00623091589659452
"391",2011-08-03,-0.00772858783602715
"392",2011-08-04,-0.00519470125436783
"393",2011-08-05,0.00172694772481918
"394",2011-08-08,-0.00390128046274185
"395",2011-08-09,0.000869788229465485
"396",2011-08-10,-0.000936788041144609
"397",2011-08-11,0.00368427485227585
"398",2011-08-12,-2.44835573539604e-05
"399",2011-08-15,0.00746742635965347
"400",2011-08-16,-0.00808304827660322
"401",2011-08-17,0.00402900017797947
"402",2011-08-18,-0.0128838876262307
"403",2011-08-19,-0.00567132188007236
"404",2011-08-22,0.000738368486054242
"405",2011-08-23,0.00026029534637928
"406",2011-08-24,-0.00456814095377922
"407",2011-08-25,0.00259948614984751
"408",2011-08-26,-0.00411446020007133
"409",2011-08-29,0.00128416530787945
"410",2011-08-30,-0.00440621841698885
"411",2011-08-31,-0.00457924790680408
"412",2011-09-01,-0.0047070886939764
"413",2011-09-02,-0.00464382022619247
"414",2011-09-05,-0.00269996374845505
"415",2011-09-06,0.0027125608175993
"416",2011-09-08,0.00123321730643511
"417",2011-09-09,-0.00040489062666893
"418",2011-09-12,0.00624929275363684
"419",2011-09-13,-0.00634478917345405
"420",2011-09-14,0.00577473640441895
"421",2011-09-15,0.00852366257458925
"422",2011-09-16,0.0010148836299777
"423",2011-09-19,0.00280408142134547
"424",2011-09-20,-0.00539285689592361
"425",2011-09-21,0.003267761785537
"426",2011-09-22,-0.00263024494051933
"427",2011-09-23,-0.00715217273682356
"428",2011-09-26,-0.0085823992267251
"429",2011-09-27,-0.00447694910690188
"430",2011-09-28,-0.00280539132654667
"431",2011-09-29,0.00600501010194421
"432",2011-09-30,-0.00502719823271036
"433",2011-10-03,-0.000453127548098564
"434",2011-10-04,0.0057970741763711
"435",2011-10-05,-0.00127655360847712
"436",2011-10-06,0.00210687518119812
