"","date","SMB"
"304",2011-03-30,-0.00215411093086004
"305",2011-03-31,0.00177552457898855
"306",2011-04-01,0.00512697920203209
"307",2011-04-04,3.68659384548664e-05
"308",2011-04-05,-0.00384467886760831
"309",2011-04-06,0.00306378770619631
"310",2011-04-07,0.000844172609504312
"311",2011-04-08,0.0068818461149931
"312",2011-04-11,0.00802698917686939
"313",2011-04-12,-0.000953763723373413
"314",2011-04-13,0.000637233024463058
"315",2011-04-14,0.00158660497982055
"316",2011-04-15,-0.00398587808012962
"317",2011-04-18,-0.0123425982892513
"318",2011-04-19,0.00411913730204105
"319",2011-04-20,0.0032100067473948
"320",2011-04-25,0.000168994884006679
"321",2011-04-26,-0.00394618883728981
"322",2011-04-27,0.00333052780479193
"323",2011-04-28,-0.00899952091276646
"324",2011-04-29,0.00709026819095016
"325",2011-05-02,-0.00165035808458924
"326",2011-05-03,-0.00219848845154047
"327",2011-05-04,0.00250541837885976
"328",2011-05-05,-0.00910767260938883
"329",2011-05-06,0.00112438015639782
"330",2011-05-09,0.00102764018811285
"331",2011-05-10,0.00317351426929235
"332",2011-05-11,0.00384746212512255
"333",2011-05-12,-0.000281690619885921
"334",2011-05-13,0.00339262746274471
"335",2011-05-16,0.000866595655679703
"336",2011-05-17,-0.00969467125833035
"337",2011-05-18,0.00357195269316435
"338",2011-05-19,-0.00944666098803282
"339",2011-05-20,-0.00384772359393537
"340",2011-05-23,-0.0110320188105106
"341",2011-05-24,-0.00678979232907295
"342",2011-05-25,0.00423821480944753
"343",2011-05-26,-0.0019216500222683
"344",2011-05-27,0.0056682568974793
"345",2011-05-30,0.0149584803730249
"346",2011-05-31,0.00482592172920704
"347",2011-06-01,0.00394846126437187
"348",2011-06-02,-0.0133305434137583
"349",2011-06-03,0.00859152432531118
"350",2011-06-06,0.0125690260902047
"351",2011-06-07,0.00135321565903723
"352",2011-06-08,0.000774165149778128
"353",2011-06-09,0.00090686371549964
"354",2011-06-10,0.00704564061015844
"355",2011-06-13,0.00342418439686298
"356",2011-06-14,-0.00147761846892536
"357",2011-06-15,-0.000537782907485962
"358",2011-06-16,-3.91155481338501e-08
"359",2011-06-17,0.00333942985162139
"360",2011-06-20,-0.00696551613509655
"361",2011-06-21,-0.00290036154910922
"362",2011-06-22,-0.00416312739253044
"363",2011-06-24,0.00658422522246838
"364",2011-06-27,-0.00613776501268148
"365",2011-06-28,-0.00237626396119595
"366",2011-06-29,-0.00208123028278351
"367",2011-06-30,0.0061886296607554
"368",2011-07-01,0.00339114852249622
"369",2011-07-04,0.00329117756336927
"370",2011-07-05,0.00496202148497105
"371",2011-07-06,0.0106155471876264
"372",2011-07-07,0.00996929779648781
"373",2011-07-08,0.00331618869677186
"374",2011-07-11,-0.0098017193377018
"375",2011-07-12,0.0032287104986608
"376",2011-07-13,-0.00294889509677887
"377",2011-07-14,-0.00343277864158154
"378",2011-07-15,0.0067607294768095
"379",2011-07-18,-0.00600772630423307
"380",2011-07-19,0.0024464251473546
"381",2011-07-20,-0.00233435584232211
"382",2011-07-21,0.00439320877194405
"383",2011-07-22,0.00984037015587091
"384",2011-07-25,0.00180160952731967
"385",2011-07-26,-0.00302431639283895
"386",2011-07-27,0.00224888511002064
"387",2011-07-28,-0.0021901112049818
"388",2011-07-29,-0.00141699565574527
"389",2011-08-01,0.00420725485309958
"390",2011-08-02,0.0014320258051157
"391",2011-08-03,-0.00883697532117367
"392",2011-08-04,-0.0180566273629665
"393",2011-08-05,-0.00538563914597034
"394",2011-08-08,-0.00860733538866043
"395",2011-08-09,-0.00375015661120415
"396",2011-08-10,0.00271974201314151
"397",2011-08-11,0.0138482302427292
"398",2011-08-12,0.00355902081355453
"399",2011-08-15,-0.00541168265044689
"400",2011-08-16,-8.48539639264345e-06
"401",2011-08-17,-0.00208021886646748
"402",2011-08-18,-0.00558646954596043
"403",2011-08-19,0.0101154092699289
"404",2011-08-22,0.00329552381299436
"405",2011-08-23,-0.00808240100741386
"406",2011-08-24,0.00714809261262417
"407",2011-08-25,0.00745180808007717
"408",2011-08-26,0.000802608206868172
"409",2011-08-29,0.00354385189712048
"410",2011-08-30,-0.00195302627980709
"411",2011-08-31,-0.00731045193970203
"412",2011-09-01,0.00303391553461552
"413",2011-09-02,0.00197320245206356
"414",2011-09-05,-0.000249408185482025
"415",2011-09-06,-0.0090943519026041
"416",2011-09-08,-0.0015308391302824
"417",2011-09-09,0.0068865604698658
"418",2011-09-12,-0.00168328243307769
"419",2011-09-13,-0.00489831250160933
"420",2011-09-14,-0.00813115760684013
"421",2011-09-15,0.0148777794092894
"422",2011-09-16,-0.00722935609519482
"423",2011-09-19,-0.000655772571917623
"424",2011-09-20,-0.00182669144123793
"425",2011-09-21,-0.00721578299999237
"426",2011-09-22,0.00656823813915253
"427",2011-09-23,0.0117658823728561
"428",2011-09-26,0.00146629707887769
"429",2011-09-27,0.00336600001901388
"430",2011-09-28,0.00566941266879439
"431",2011-09-29,-0.00255676684901118
"432",2011-09-30,0.00332133192569017
"433",2011-10-03,-0.00735114701092243
"434",2011-10-04,-0.00926283374428749
"435",2011-10-05,0.00351549265906215
"436",2011-10-06,0.0061491783708334
"437",2011-10-07,0.00742667727172375
"438",2011-10-10,-0.0124911237508059
"439",2011-10-11,-0.00204377481713891
"440",2011-10-13,0.00397855974733829
"441",2011-10-14,0.00627675605937839
