"","BBAS3","BBDC3","BBDC4","BOVA11","BRAP4","BRFS3","BRKM5","BRML3","BTOW3","CCRO3","CESP6","CIEL3","CMIG4","CPFE3","CPLE6","CSAN3","CSMG3","CSNA3","CYRE3","ELET6","EMBR3","FIBR3","GGBR4","GOAU4","HGTX3","HYPE3","ITUB4","LAME4","LIGT3","LREN3","MULT3","NATU3","PETR3","PETR4","PSSA3","RENT3","SANB11","SBSP3","TRPL4","VALE3","VALE5"
"2015-12-04",16.29450445,20.34163936,17.8273610813,44.1,5.06046786,55.66456013,23.9071136822,9.769230779,16.139409419,12.76653994,12.1860823754,29.303608709,5.589875025,15.3437890352,25.85974761,23.222368476,15.2107755968,4.87,7.5104975049,10.23,29.7487979965,50.604369165,5.415112544,1.73,14.387370192,21.846021006,23.9639755464,15.301484125,9.8428411174,17.089804725,42.729515325,22.842892376,9.13,7.52,33.62814393,24.0633347625,13.4864729978,18.3869469312,40.598563243,12.277860686,9.9243345312
"2015-12-07",16.2286490625,20.291516224,17.6457020059,43.95,5.01085543,56.316347185,24.29401842,9.7615384713,15.0166678942,12.73800073,12.0895207084,29.38523436,5.57212939,15.3830314624,25.572417081,23.408893524,15.0088626464,4.86,7.5397212306,10.2,29.9176559484,50.3881951608,5.27575303,1.66,14.479596924,22.5966772344,23.7853937556,15.38419485,9.703508685,17.4999600384,41.2858196825,23.1973510508,8.64,7.19,33.107144517,24.792526725,13.7758446551,18.079837365,40.744776556,12.1386784596,9.7753204992
"2015-12-08",16.06871455,19.96571584,17.257612163,43.05,4.66356842,56.063414895,23.3762443908,9.307692317,14.6858601235,12.52871319,12.649578377,29.1648451023,5.4390371275,14.96117537,25.1126882346,22.756055856,14.4511983072,4.55,7.5494624725,9.95,29.7189995344,49.4448904152,4.967171249,1.56,14.249030094,22.61592483,23.513269122,15.1277916025,9.554223936,17.0995703277,40.0068409925,22.842892376,8.54,7.13,31.6199280108,23.52859399,13.5390860264,18.228438768,41.91448306,11.581949554,9.2587385216
"2015-12-09",17.6868755,20.583901184,18.1246213865,44.65,4.91163057,56.44281333,23.6371801442,9.7384615482,14.7660559467,13.01387976,12.456455043,30.609619125,5.64311193,15.6675390596,25.7735484513,23.9031849012,15.2492352064,4.65,7.695581101,10.25,29.0932318303,47.951324568,4.917399994,1.58,15.032957316,22.664043819,24.788853342,15.665411315,9.5940332024,18.0175369815,42.3516352575,24.0834977378,9.46,7.65,32.0556729744,24.792526725,13.854764198,18.8030308596,43.1524224434,12.0094378208,9.586569392
"2015-12-10",16.9342425,19.773577152,17.34018447,44.32,5.070390346,56.0342304,23.304262114,9.4692307787,14.5154439992,12.97582748,12.456455043,29.711736964,5.5632565725,15.353599642,25.2276204462,23.6233973292,14.4223536,4.62,7.6858398591,10.44,29.4806118376,48.8553249492,4.9771255,1.55,14.9130625644,22.182853929,24.66808272,15.71503775,9.45470077,17.5097256411,41.9253090275,24.5954936014,9.2,7.45,31.2694374966,24.30639875,13.6004678931,18.1590914466,43.3181308648,12.5959914892,9.9541373376
"2015-12-11",16.6049655625,19.439422912,17.1915543174,43.92,4.941398028,55.946676915,23.0433263606,9.4076923171,14.3851257865,12.69043538,12.5337043766,29.5729733573,5.412418675,15.1671981128,24.7008478097,23.315631,14.1435214304,4.51,7.695581101,10.71,29.202492858,48.4229769408,4.867628739,1.45,15.125184048,22.0096255686,24.66808272,15.5909716625,9.2755590712,17.5976160654,41.5958751225,25.3831795454,8.85,7.25,30.7484380836,23.8105482155,13.7144627884,17.8420751202,43.181665106,12.1386784596,9.5269637792
"2015-12-14",15.9020820608,19.04679168,16.8860367815,43.43,5.070390346,55.54782215,23.1512997758,9.538461548,14.5856153445,12.90923599,12.6399222103,29.303608709,5.11074288,15.1279556856,23.3599720077,23.2783259904,13.7204657248,4.44,7.5104975049,10.64,29.003836444,49.3957599597,4.817857484,1.41,14.7009410808,21.7690306236,24.085641878,15.38419485,9.0167988396,17.3730072033,40.4719241525,25.2748727281,8.77,7.21,30.420509004,24.11194756,13.8810707123,17.435897952,43.132927335,12.3872181496,9.8051233056
"2015-12-15",16.0167605372,19.13033024,17.1502681639,43.5,5.25891758,55.012773075,23.3582488216,9.3615384709,14.134513839,12.58579161,12.8909825445,28.977106105,5.3148176825,15.2456829672,23.7047686425,23.268999738,13.2204908,4.41,7.6176511658,10.6,28.80518003,48.9241075869,4.87758299,1.43,15.0698480088,21.3455835204,24.239817395,15.4090080675,9.2656067546,17.089804725,41.3245766125,26.9388592848,9.1,7.42,30.0761258832,24.0049994055,13.9775279314,17.7231939978,43.181665106,12.8047648288,10.2124283264
"2015-12-16",15.768290505,19.230576512,17.2988983165,43.74,5.199382664,55.41162784,23.7271579902,9.5000000095,14.4252236981,12.8426445,13.035825045,29.2546333184,5.60762066,15.4615163168,24.614648651,23.362262262,13.364714336,4.29,7.6079099239,10.72,29.2720226029,49.425238233,4.847720237,1.45,15.032957316,20.931760215,24.0770765715,15.3428394875,9.6338424688,17.089804725,41.8090382375,27.076704325,8.95,7.29,29.368227246,24.1216701195,13.9862967695,17.6538466764,42.88923848,13.17260357,10.4111137024
"2015-12-17",15.6631685683,19.7557546464,17.6727447858,43.74,5.050545374,55.791026275,23.8531269746,9.5461538557,14.3951502644,13.18511502,13.3544785461,29.4505348808,5.5277653025,15.4320844964,25.0839551817,23.5860923196,15.0377073536,4.3,7.6371336496,10.83,29.0535005475,48.4622813052,4.827811735,1.46,15.4464512268,21.557307072,24.4882112835,15.268399835,9.4646530866,17.4511320249,41.5571181925,27.4213169255,8.82,7.2,30.372678015,24.69530113,14.3721256459,18.0699306048,43.5130819488,12.6655826024,10.1627569824
