"","date","WML"
"244",2010-12-29,0.00371832307428122
"245",2010-12-30,0.00374384736642241
"246",2011-01-03,-0.00569330155849457
"247",2011-01-04,-0.00671374797821045
"248",2011-01-05,-0.000304787885397673
"249",2011-01-06,-0.00407205475494266
"250",2011-01-07,0.00668084621429443
"251",2011-01-10,-0.00340874632820487
"252",2011-01-11,0.00140294514130801
"253",2011-01-12,-0.00176429003477097
"254",2011-01-13,0.00322180660441518
"255",2011-01-14,0.00117746670730412
"256",2011-01-17,0.00271569285541773
"257",2011-01-18,-0.00523354625329375
"258",2011-01-19,-0.000345556065440178
"259",2011-01-20,-0.00837170984596014
"260",2011-01-21,-0.00830349698662758
"261",2011-01-24,-0.00472942041233182
"262",2011-01-26,-0.000206724740564823
"263",2011-01-27,-0.00840734597295523
"264",2011-01-28,0.00330926664173603
"265",2011-01-31,0.00329999998211861
"266",2011-02-01,-0.00496875308454037
"267",2011-02-02,-0.0068243034183979
"268",2011-02-03,-0.00633264891803265
"269",2011-02-04,-0.00215346924960613
"270",2011-02-07,-0.00296531594358385
"271",2011-02-08,0.00872054789215326
"272",2011-02-09,-0.0063497219234705
"273",2011-02-10,-0.00464088283479214
"274",2011-02-11,0.00375946238636971
"275",2011-02-14,0.0192044153809547
"276",2011-02-15,0.00660681165754795
"277",2011-02-16,-0.00298020150512457
"278",2011-02-17,-0.000246424926444888
"279",2011-02-18,0.00332156103104353
"280",2011-02-21,-0.000910171307623386
"281",2011-02-22,-0.00344450119882822
"282",2011-02-23,-0.00722273997962475
"283",2011-02-24,-0.00202956120483577
"284",2011-02-25,0.00372741930186749
"285",2011-02-28,0.00791770964860916
"286",2011-03-01,0.0136534459888935
"287",2011-03-02,0.00379070220515132
"288",2011-03-03,-0.00336356461048126
"289",2011-03-04,0.00137679697945714
"290",2011-03-10,0.00851088669151068
"291",2011-03-11,-0.00357405608519912
"292",2011-03-14,0.000340603291988373
"293",2011-03-15,-0.00303273508325219
"294",2011-03-16,0.00288897007703781
"295",2011-03-17,0.00570778641849756
"296",2011-03-18,-0.0129158683121204
"297",2011-03-21,0.0149560458958149
"298",2011-03-22,0.00450351368635893
"299",2011-03-23,-0.00350417662411928
"300",2011-03-24,0.00364588852971792
"301",2011-03-25,-0.00212422315962613
"302",2011-03-28,0.00451479014009237
"303",2011-03-29,0.00128167658112943
"304",2011-03-30,0.00334988255053759
"305",2011-03-31,-0.00188268441706896
"306",2011-04-01,0.00103318691253662
"307",2011-04-04,-0.00673063937574625
"308",2011-04-05,0.00377458543516695
"309",2011-04-06,0.00497635081410408
"310",2011-04-07,-0.00757273286581039
"311",2011-04-08,0.00340968370437622
"312",2011-04-11,0.0096952635794878
"313",2011-04-12,0.00731457583606243
"314",2011-04-13,0.00833275727927685
"315",2011-04-14,0.00511265592649579
"316",2011-04-15,-0.000360918813385069
"317",2011-04-18,0.0104845277965069
"318",2011-04-19,-0.00310930563136935
"319",2011-04-20,0.00337550602853298
"320",2011-04-25,0.00574096571654081
"321",2011-04-26,0.00503335427492857
"322",2011-04-27,0.00420512445271015
"323",2011-04-28,0.00749623496085405
"324",2011-04-29,-0.0034834761172533
"325",2011-05-02,0.019489211961627
"326",2011-05-03,0.0122301448136568
"327",2011-05-04,-0.000146535225212574
"328",2011-05-05,-0.000618227524682879
"329",2011-05-06,0.00254969857633114
"330",2011-05-09,0.0132763478904963
"331",2011-05-10,-0.00417166762053967
"332",2011-05-11,0.00142445554956794
"333",2011-05-12,0.00763561530038714
"334",2011-05-13,0.0148278139531612
"335",2011-05-16,0.00148250954225659
"336",2011-05-17,-0.0120731014758348
"337",2011-05-18,0.0145183578133583
"338",2011-05-19,0.00752633763477206
"339",2011-05-20,-0.00241486099548638
"340",2011-05-23,0.00594462035223842
"341",2011-05-24,-0.00896743126213551
"342",2011-05-25,-0.00150971987750381
"343",2011-05-26,0.000672970898449421
"344",2011-05-27,0.00214629247784615
"345",2011-05-30,-0.0105083156377077
"346",2011-05-31,-0.00113968458026648
"347",2011-06-01,0.00882713031023741
"348",2011-06-02,-0.00812236126512289
"349",2011-06-03,-0.00712567381560802
"350",2011-06-06,0.00962391495704651
"351",2011-06-07,0.00541285332292318
"352",2011-06-08,-0.000985118094831705
"353",2011-06-09,-0.00640145223587751
"354",2011-06-10,0.00364865735173225
"355",2011-06-13,0.00770140625536442
"356",2011-06-14,0.0048011364415288
"357",2011-06-15,0.00130709633231163
"358",2011-06-16,0.00436981860548258
"359",2011-06-17,0.000755012850277126
"360",2011-06-20,-0.00313381478190422
"361",2011-06-21,0.00555502716451883
"362",2011-06-22,-0.00140822911635041
"363",2011-06-24,0.0074114128947258
"364",2011-06-27,0.000994159607216716
"365",2011-06-28,-0.00466294027864933
"366",2011-06-29,-0.000479722511954606
"367",2011-06-30,-0.00219934433698654
"368",2011-07-01,-0.0162267871201038
"369",2011-07-04,-0.0114006074145436
"370",2011-07-05,0.0118624782189727
"371",2011-07-06,-0.00165731250308454
"372",2011-07-07,-0.00342531804926693
"373",2011-07-08,0.00407577399164438
"374",2011-07-11,0.012681832537055
"375",2011-07-12,0.0106864599511027
"376",2011-07-13,0.00363275595009327
"377",2011-07-14,0.00763355288654566
"378",2011-07-15,-0.007811538875103
"379",2011-07-18,0.00523834209889174
"380",2011-07-19,-0.000577772501856089
"381",2011-07-20,0.00347005063667893
"382",2011-07-21,-0.0121793886646628
"383",2011-07-22,0.00435359543189406
"384",2011-07-25,0.000562491361051798
"385",2011-07-26,0.00709545472636819
"386",2011-07-27,0.0118121718987823
"387",2011-07-28,-0.00296288449317217
"388",2011-07-29,0.00779151543974876
"389",2011-08-01,0.00128157343715429
"390",2011-08-02,0.00957531668245792
"391",2011-08-03,0.00902348384261131
"392",2011-08-04,0.0261819958686829
"393",2011-08-05,-0.00379557255655527
"394",2011-08-08,0.0233054310083389
"395",2011-08-09,-0.0127755776047707
"396",2011-08-10,0.00771208992227912
"397",2011-08-11,-0.0156840346753597
"398",2011-08-12,-0.00852301064878702
"399",2011-08-15,0.000898633152246475
"400",2011-08-16,0.0132541218772531
"401",2011-08-17,-0.0104470122605562
"402",2011-08-18,0.0279246438294649
"403",2011-08-19,-0.00751167442649603
"404",2011-08-22,-0.000910110422410071
"405",2011-08-23,-0.0112299006432295
"406",2011-08-24,-0.010089760646224
"407",2011-08-25,0.00400066748261452
"408",2011-08-26,-0.00767767941579223
"409",2011-08-29,-0.00977186672389507
"410",2011-08-30,0.00235730456188321
"411",2011-08-31,0.0113496882840991
