"","date","IML"
"358",2011-06-16,0.00514788599684834
"359",2011-06-17,0.00183270091656595
"360",2011-06-20,-0.00615344755351543
"361",2011-06-21,0.00136975757777691
"362",2011-06-22,-0.000470046885311604
"363",2011-06-24,0.015564851462841
"364",2011-06-27,-0.00387560459785163
"365",2011-06-28,-0.00569345522671938
"366",2011-06-29,-0.00605643447488546
"367",2011-06-30,0.0030756676569581
"368",2011-07-01,-0.00666617974638939
"369",2011-07-04,-0.00453594559803605
"370",2011-07-05,0.00689627043902874
"371",2011-07-06,0.0112414266914129
"372",2011-07-07,0.00715296762064099
"373",2011-07-08,0.00295979529619217
"374",2011-07-11,0.00098111666738987
"375",2011-07-12,-0.00220470735803246
"376",2011-07-13,-0.00867116171866655
"377",2011-07-14,-0.00495263282209635
"378",2011-07-15,0.0124089196324348
"379",2011-07-18,0.00267906207591295
"380",2011-07-19,-0.00345069658942521
"381",2011-07-20,-0.00431783869862556
"382",2011-07-21,-0.0027900654822588
"383",2011-07-22,0.00244513154029846
"384",2011-07-25,0.00480908108875155
"385",2011-07-26,0.00551106687635183
"386",2011-07-27,0.00037761963903904
"387",2011-07-28,-0.00804689805954695
"388",2011-07-29,-0.00228952104225755
"389",2011-08-01,0.00619561038911343
"390",2011-08-02,0.0117363752797246
"391",2011-08-03,-0.00344438292086124
"392",2011-08-04,0.00271961838006973
"393",2011-08-05,-0.00762731721624732
"394",2011-08-08,0.00436874479055405
"395",2011-08-09,-0.0198894534260035
"396",2011-08-10,0.00533733610063791
"397",2011-08-11,0.00549354776740074
"398",2011-08-12,-0.00584092456847429
"399",2011-08-15,-0.00621840637177229
"400",2011-08-16,0.00205860426649451
"401",2011-08-17,-0.0105893546715379
"402",2011-08-18,0.0119278226047754
"403",2011-08-19,-0.000212863087654114
"404",2011-08-22,-0.000377772201318294
"405",2011-08-23,-0.0111211845651269
"406",2011-08-24,0.00354874692857265
"407",2011-08-25,0.00960794650018215
"408",2011-08-26,-0.00619419757276773
"409",2011-08-29,0.00692838430404663
"410",2011-08-30,0.00101894978433847
"411",2011-08-31,-0.00383659079670906
"412",2011-09-01,-0.00757622346282005
"413",2011-09-02,0.0107254395261407
"414",2011-09-05,0.00399846397340298
"415",2011-09-06,-0.0159083977341652
"416",2011-09-08,-0.00425188336521387
"417",2011-09-09,0.0141978710889816
"418",2011-09-12,-0.00295590376481414
"419",2011-09-13,-0.00071878544986248
"420",2011-09-14,-0.00704443361610174
"421",2011-09-15,0.0103122629225254
"422",2011-09-16,-0.00514862779527903
"423",2011-09-19,0.00753092020750046
"424",2011-09-20,0.00210422649979591
"425",2011-09-21,-0.000139398500323296
"426",2011-09-22,0.00765379145741463
"427",2011-09-23,-0.00231877248734236
"428",2011-09-26,-0.000176119152456522
"429",2011-09-27,-0.000621295068413019
"430",2011-09-28,0.00546566862612963
"431",2011-09-29,0.000722889322787523
"432",2011-09-30,0.0132158286869526
"433",2011-10-03,0.0072614848613739
"434",2011-10-04,-0.0138032911345363
"435",2011-10-05,0.0051661804318428
"436",2011-10-06,0.00209459662437439
"437",2011-10-07,0.0126204248517752
"438",2011-10-10,-0.0215915087610483
"439",2011-10-11,-0.00783137604594231
"440",2011-10-13,-0.00381916668266058
"441",2011-10-14,0.0021777180954814
"442",2011-10-17,0.00612275954335928
"443",2011-10-18,-0.0135367885231972
"444",2011-10-19,-8.8568078354001e-05
"445",2011-10-20,0.00820232089608908
"446",2011-10-21,-0.00543199758976698
"447",2011-10-24,-0.0204934254288673
"448",2011-10-25,0.00928186997771263
"449",2011-10-26,-0.00482495874166489
"450",2011-10-27,-0.00916583649814129
"451",2011-10-28,0.0101960059255362
"452",2011-10-31,0.0164556000381708
"453",2011-11-01,0.00285084825009108
"454",2011-11-03,-0.0107764713466167
"455",2011-11-04,-0.00757013261318207
"456",2011-11-07,-0.00281825708225369
"457",2011-11-08,0.00826973095536232
"458",2011-11-09,0.0021115206182003
"459",2011-11-10,-0.0087492810562253
"460",2011-11-11,-0.00567521341145039
"461",2011-11-14,0.000525450333952904
"462",2011-11-16,-0.00770543701946735
"463",2011-11-17,0.00992162711918354
"464",2011-11-18,0.000106076244264841
"465",2011-11-21,-0.00554527249187231
"466",2011-11-22,0.00186838442459702
"467",2011-11-23,-0.0105429701507092
"468",2011-11-24,-0.0127532044425607
"469",2011-11-25,0.0105249965563416
"470",2011-11-28,-0.0112783247604966
"471",2011-11-29,0.0164184588938951
"472",2011-11-30,-0.0223157182335854
"473",2011-12-01,-0.00747841689735651
"474",2011-12-02,0.0123985726386309
"475",2011-12-05,-0.0116421040147543
"476",2011-12-06,-0.00492999423295259
"477",2011-12-07,0.00822292175143957
"478",2011-12-08,0.00967471860349178
"479",2011-12-09,-0.00348186586052179
"480",2011-12-12,0.00067333597689867
"481",2011-12-13,0.000797848217189312
"482",2011-12-14,0.000715712085366249
"483",2011-12-15,0.00393351772800088
"484",2011-12-16,0.00278007402084768
"485",2011-12-19,-0.00390748959034681
"486",2011-12-20,-0.0118661150336266
"487",2011-12-21,0.00446699373424053
"488",2011-12-22,-0.0108897052705288
"489",2011-12-23,-0.000664644408971071
"490",2011-12-26,0.00185025914106518
"491",2011-12-27,0.000476672779768705
"492",2011-12-28,0.0156193114817142
"493",2011-12-29,-0.00522124674171209
"494",2012-01-02,-0.0133753139525652
"495",2012-01-03,-0.00375610217452049
"496",2012-01-04,0.00411869026720524
"497",2012-01-05,0.00134789990261197
"498",2012-01-06,0.00150777737144381
"499",2012-01-09,-0.0052231652662158
"500",2012-01-10,-0.00418175291270018
"501",2012-01-11,-0.00467093382030725
"502",2012-01-12,0.00399496033787727
"503",2012-01-13,0.0108657293021679
"504",2012-01-16,-0.00165720470249653
"505",2012-01-18,-0.0072788093239069
"506",2012-01-19,0.00179684488102794
"507",2012-01-20,-0.00285519938915968
"508",2012-01-23,0.00764217879623175
"509",2012-01-24,-0.00353007181547582
"510",2012-01-26,-0.00106662698090076
"511",2012-01-27,0.00271099735982716
"512",2012-01-30,-0.00120730325579643
"513",2012-01-31,0.00789294391870499
"514",2012-02-01,-0.00297879241406918
"515",2012-02-02,0.00126225268468261
"516",2012-02-03,0.000630738213658333
"517",2012-02-06,0.0062673999927938
"518",2012-02-07,-0.0077169924043119
"519",2012-02-08,0.00517903780564666
"520",2012-02-09,-0.00816063303500414
"521",2012-02-10,0.00776568800210953
"522",2012-02-13,-0.00545249041169882
"523",2012-02-14,0.00745743419975042
"524",2012-02-15,0.00333231594413519
"525",2012-02-16,-0.00554351136088371
"526",2012-02-17,0.00536733400076628
"527",2012-02-23,0.0107352137565613
"528",2012-02-24,-0.00417005503550172
"529",2012-02-27,0.00297195953316987
"530",2012-02-28,-0.00488975923508406
"531",2012-02-29,-0.000131268054246902
"532",2012-03-01,-0.00408145599067211
"533",2012-03-02,-0.00462074996903539
"534",2012-03-05,-0.000120129203423858
"535",2012-03-06,0.00397798977792263
"536",2012-03-07,0.00352439098060131
"537",2012-03-08,3.43387946486473e-05
"538",2012-03-09,0.00219579436816275
"539",2012-03-12,-0.00267755053937435
"540",2012-03-13,-0.0108809778466821
