"","date","Rm_minus_Rf"
"478",2011-12-08,-0.0127008948475122
"479",2011-12-09,0.00983531400561333
"480",2011-12-12,-0.0107078440487385
"481",2011-12-13,0.00300844572484493
"482",2011-12-14,-0.0125102400779724
"483",2011-12-15,-0.00480822753161192
"484",2011-12-16,-0.00241843657568097
"485",2011-12-19,-0.00711703347042203
"486",2011-12-20,0.023978378623724
"487",2011-12-21,-0.00301449559628963
"488",2011-12-22,0.00953674037009478
"489",2011-12-23,0.00609309738501906
"490",2011-12-26,-0.00137124233879149
"491",2011-12-27,0.00448550842702389
"492",2011-12-28,-0.0193491987884045
"493",2011-12-29,0.00466832751408219
"494",2012-01-02,0.00765303336083889
"495",2012-01-03,0.0180576164275408
"496",2012-01-04,-0.00089599599596113
"497",2012-01-05,-0.0107619315385818
"498",2012-01-06,-0.000946235377341509
"499",2012-01-09,0.00401277234777808
"500",2012-01-10,0.00532013876363635
"501",2012-01-11,0.00094551092479378
"502",2012-01-12,-0.000101112702395767
"503",2012-01-13,-0.00548856053501368
"504",2012-01-16,0.0107925543561578
"505",2012-01-18,0.0146286692470312
"506",2012-01-19,0.000294175901217386
"507",2012-01-20,0.00210054591298103
"508",2012-01-23,0.00132324325386435
"509",2012-01-24,0.00259469030424953
"510",2012-01-26,0.000966713472735137
"511",2012-01-27,-0.00394771248102188
"512",2012-01-30,-0.00168658967595547
"513",2012-01-31,0.00289180874824524
"514",2012-02-01,0.0158893447369337
"515",2012-02-02,-0.00352833629585803
"516",2012-02-03,0.00537398643791676
"517",2012-02-06,0.000652764574624598
"518",2012-02-07,0.00994634814560413
"519",2012-02-08,-0.00143651873804629
"520",2012-02-09,-0.00243234867230058
"521",2012-02-10,-0.0209800936281681
"522",2012-02-13,0.0198123808950186
"523",2012-02-14,-0.011539495550096
"524",2012-02-15,0.000387729291105643
"525",2012-02-16,0.0126197524368763
"526",2012-02-17,0.00427059177309275
"527",2012-02-23,-0.00288580195046961
"528",2012-02-24,0.00596786104142666
"529",2012-02-27,-0.00597114395350218
"530",2012-02-28,0.0081566721200943
"531",2012-02-29,0.00282419542782009
"532",2012-03-01,0.0133951883763075
"533",2012-03-02,0.0111239310353994
"534",2012-03-05,-0.0104220248758793
"535",2012-03-06,-0.0225663240998983
"536",2012-03-07,0.0117656784132123
"537",2012-03-08,0.0107937715947628
"538",2012-03-09,0.00332561181858182
"539",2012-03-12,-0.00446929922327399
"540",2012-03-13,0.0227647144347429
"541",2012-03-14,0.000130809814436361
"542",2012-03-15,-0.00746764848008752
"543",2012-03-16,0.000611950759775937
"544",2012-03-19,0.00302325724624097
"545",2012-03-20,-0.00536494329571724
"546",2012-03-21,-0.00297801848500967
"547",2012-03-22,-0.0119025399908423
"548",2012-03-23,-0.0010839948663488
"549",2012-03-26,0.0173283088952303
"550",2012-03-27,-0.0053249467164278
"551",2012-03-28,-0.0181224774569273
"552",2012-03-29,-0.0018312269821763
"553",2012-03-30,-0.00330894277431071
"554",2012-04-02,0.0111372489482164
"555",2012-04-03,-0.0130946272984147
"556",2012-04-04,-0.0180683974176645
"557",2012-04-05,0.000546570168808103
"558",2012-04-09,-0.0102145103737712
"559",2012-04-10,-0.0107193700969219
"560",2012-04-11,0.000576370861381292
"561",2012-04-12,0.0231654066592455
"562",2012-04-13,-0.0113207548856735
"563",2012-04-16,-0.00494897877797484
"564",2012-04-17,0.00780956028029323
"565",2012-04-18,0.00610452797263861
